,experiment,item_id,condition,sentence,expected,prediction,error,model
389,multiple_rcpp,33,SPS_rel,the principal that paid the carpenters in the offices,VBZ,VBP,True,7
390,multiple_rcpp,33,SSA_prep,the principal in the office that paid yearly,VBZ,VBZ,False,7
391,multiple_rcpp,33,SSS_prep,the principal in the office that paid the carpenter,VBZ,VBZ,False,7
392,multiple_rcpp,33,SPA_prep,the principal in the offices that paid yearly,VBZ,VBZ,False,7
393,multiple_rcpp,33,SPP_prep,the principal in the offices that paid the carpenters,VBZ,VBP,True,7
394,multiple_rcpp,33,SPS_prep,the principal in the offices that paid the carpenter,VBZ,VBZ,False,7
395,multiple_rcpp,33,SSP_prep,the principal in the office that paid the carpenters,VBZ,VBP,True,7
396,multiple_rcpp,34,SAS_rel,the driver that steered wildly near the tree,VBZ,VBZ,False,7
397,multiple_rcpp,34,SSS_rel,the driver that steered the car near the tree,VBZ,VBZ,False,7
398,multiple_rcpp,34,SAP_rel,the driver that steered wildly near the trees,VBZ,VBZ,False,7
399,multiple_rcpp,34,SPP_rel,the driver that steered the cars near the trees,VBZ,VBP,True,7
400,multiple_rcpp,34,SSP_rel,the driver that steered the car near the trees,VBZ,VBZ,False,7
401,multiple_rcpp,34,SPS_rel,the driver that steered the cars near the tree,VBZ,VBZ,False,7
402,multiple_rcpp,34,SSA_prep,the driver near the tree that steered wildly,VBZ,VBZ,False,7
403,multiple_rcpp,34,SSS_prep,the driver near the tree that steered the car,VBZ,VBZ,False,7
404,multiple_rcpp,34,SPA_prep,the driver near the trees that steered wildly,VBZ,VBZ,False,7
405,multiple_rcpp,34,SPP_prep,the driver near the trees that steered the cards,VBZ,VBZ,False,7
406,multiple_rcpp,34,SPS_prep,the driver near the trees that steered the car,VBZ,VBZ,False,7
407,multiple_rcpp,34,SSP_prep,the driver near the tree that steered the cars,VBZ,VBP,True,7
408,multiple_rcpp,35,SAS_rel,the volunteer that cooked happily with the refugee,VBZ,VBZ,False,7
409,multiple_rcpp,35,SSS_rel,the volunteer that cooked the meal with the refugee,VBZ,VBZ,False,7
410,multiple_rcpp,35,SAP_rel,the volunteer that cooked happily with the refugees,VBZ,VBZ,False,7
411,multiple_rcpp,35,SPP_rel,the volunteer that cooked the meals with the refugees,VBZ,VBP,True,7
412,multiple_rcpp,35,SSP_rel,the volunteer that cooked the meal with the refugees,VBZ,VBZ,False,7
413,multiple_rcpp,35,SPS_rel,the volunteer that cooked the meals with the refugee,VBZ,VBP,True,7
414,multiple_rcpp,35,SSA_prep,the volunteer with the refugee that cooked happily,VBZ,VBZ,False,7
415,multiple_rcpp,35,SSS_prep,the volunteer with the refugee that cooked the meal,VBZ,VBZ,False,7
416,multiple_rcpp,35,SPA_prep,the volunteer with the refugees that cooked happily,VBZ,VBZ,False,7
417,multiple_rcpp,35,SPP_prep,the volunteer with the refugees that cooked the meals,VBZ,VBP,True,7
418,multiple_rcpp,35,SPS_prep,the volunteer with the refugees that cooked the meal,VBZ,VBZ,False,7
419,multiple_rcpp,35,SSP_prep,the volunteer with the refugee that cooked the meals,VBZ,VBP,True,7
420,multiple_rcpp,36,SAS_rel,the conductor that flew boldly over the hill,VBZ,VBZ,False,7
421,multiple_rcpp,36,SSS_rel,the conductor that flew the blimp over the hill,VBZ,VBZ,False,7
422,multiple_rcpp,36,SAP_rel,the conductor that flew boldly over the hills,VBZ,VBZ,False,7
423,multiple_rcpp,36,SPP_rel,the conductor that flew the NNS over the hills,VBZ,VBZ,False,7
424,multiple_rcpp,36,SSP_rel,the conductor that flew the blimp over the hills,VBZ,VBZ,False,7
425,multiple_rcpp,36,SPS_rel,the conductor that flew the NNS over the hill,VBZ,VBZ,False,7
426,multiple_rcpp,36,SSA_prep,the conductor over the hill that flew boldly,VBZ,VBZ,False,7
427,multiple_rcpp,36,SSS_prep,the conductor over the hill that flew the blimp,VBZ,VBZ,False,7
428,multiple_rcpp,36,SPA_prep,the conductor over the hills that flew boldly,VBZ,VBZ,False,7
429,multiple_rcpp,36,SPP_prep,the conductor over the hills that flew the NNS,VBZ,VBZ,False,7
430,multiple_rcpp,36,SPS_prep,the conductor over the hills that flew the blimp,VBZ,VBZ,False,7
431,multiple_rcpp,36,SSP_prep,the conductor over the hills that flew the NNS,VBZ,VBZ,False,7
0,multiple_rcpp,1,SAS_rel,the bird that ate quickly near the tree,VBZ,VBZ,False,8
1,multiple_rcpp,1,SSS_rel,the bird that ate the worm near the tree,VBZ,VBZ,False,8
2,multiple_rcpp,1,SAP_rel,the bird that ate quickly near the trees,VBZ,VBZ,False,8
3,multiple_rcpp,1,SPP_rel,the bird that ate the worms near the trees,VBZ,VBP,True,8
4,multiple_rcpp,1,SSP_rel,the bird that ate the worm near the trees,VBZ,VBZ,False,8
5,multiple_rcpp,1,SPS_rel,the bird that ate the worms near the tree,VBZ,VBZ,False,8
6,multiple_rcpp,1,SSA_prep,the bird near the tree that ate quickly,VBZ,VBZ,False,8
7,multiple_rcpp,1,SSS_prep,the bird near the tree that ate the worm,VBZ,VBZ,False,8
8,multiple_rcpp,1,SPA_prep,the bird near the trees that ate quickly,VBZ,VBZ,False,8
9,multiple_rcpp,1,SPP_prep,the bird near the trees that ate the worms,VBZ,VBP,True,8
10,multiple_rcpp,1,SPS_prep,the bird near the trees that ate the worm,VBZ,VBZ,False,8
11,multiple_rcpp,1,SSP_prep,the bird near the tree that are the worms,VBZ,VBZ,False,8
12,multiple_rcpp,2,SAS_rel,the man that played softly near the crowd,VBZ,VBZ,False,8
13,multiple_rcpp,2,SSS_rel,the man that played the song near the crowd,VBZ,VBZ,False,8
14,multiple_rcpp,2,SAP_rel,the man that played softly near the crowds,VBZ,VBZ,False,8
15,multiple_rcpp,2,SPP_rel,the man that played the songs near the crowds,VBZ,VBZ,False,8
16,multiple_rcpp,2,SSP_rel,the man that played the song near the crowds,VBZ,VBZ,False,8
17,multiple_rcpp,2,SPS_rel,the man that played the songs near the crowd,VBZ,VBZ,False,8
18,multiple_rcpp,2,SSA_prep,the man near the crowd that played softly,VBZ,VBZ,False,8
19,multiple_rcpp,2,SSS_prep,the man near the crowd that played the song,VBZ,VBZ,False,8
20,multiple_rcpp,2,SPA_prep,the man near the crowds that played softly,VBZ,VBZ,False,8
21,multiple_rcpp,2,SPP_prep,the man near the crowds that played the songs,VBZ,VBZ,False,8
22,multiple_rcpp,2,SPS_prep,the man near the crowds that played the song,VBZ,VBZ,False,8
23,multiple_rcpp,2,SSP_prep,the man near the crowd that played the songs,VBZ,VBZ,False,8
24,multiple_rcpp,3,SAS_rel,the doctor that helped often in the lab,VBZ,VBZ,False,8
25,multiple_rcpp,3,SSS_rel,the doctor that helped the nurse in the lab,VBZ,VBZ,False,8
26,multiple_rcpp,3,SAP_rel,the doctor that helped often in the labs,VBZ,VBZ,False,8
27,multiple_rcpp,3,SPP_rel,the doctor that helped the nurses in the labs,VBZ,VBP,True,8
28,multiple_rcpp,3,SSP_rel,the doctor that helped the nurse in the labs,VBZ,VBZ,False,8
29,multiple_rcpp,3,SPS_rel,the doctor that helped the nurses in the lab,VBZ,VBP,True,8
30,multiple_rcpp,3,SSA_prep,the doctor in the lab that helped often,VBZ,VBZ,False,8
31,multiple_rcpp,3,SSS_prep,the doctor in the lab that helped the nurse,VBZ,VBZ,False,8
32,multiple_rcpp,3,SPA_prep,the doctor in the labs that helped often,VBZ,VBZ,False,8
33,multiple_rcpp,3,SPP_prep,the doctor in the labs that helped the nurses,VBZ,VBP,True,8
34,multiple_rcpp,3,SPS_prep,the doctor in the labs that helped the nurse,VBZ,VBZ,False,8
35,multiple_rcpp,3,SSP_prep,the doctor in the lab that helped the nurses,VBZ,VBP,True,8
36,multiple_rcpp,4,SAS_rel,the artist that painted carefully with the brush,VBZ,VBZ,False,8
37,multiple_rcpp,4,SSS_rel,the artist that painted the picture with the brush,VBZ,VBZ,False,8
38,multiple_rcpp,4,SAP_rel,the artist that painted carefully with the brushes,VBZ,VBZ,False,8
39,multiple_rcpp,4,SPP_rel,the artist that painted the pictures with the brushes,VBZ,VBZ,False,8
40,multiple_rcpp,4,SSP_rel,the artist that painted the picture with the brushes,VBZ,VBZ,False,8
41,multiple_rcpp,4,SPS_rel,the artist that painted the pictures with the brush,VBZ,VBZ,False,8
42,multiple_rcpp,4,SSA_prep,the artist with the brush that painted carefully,VBZ,VBZ,False,8
43,multiple_rcpp,4,SSS_prep,the artist with the brush that painted the picture,VBZ,VBZ,False,8
44,multiple_rcpp,4,SPA_prep,the artist with the brushes that painted carefully,VBZ,VBZ,False,8
45,multiple_rcpp,4,SPP_prep,the artist with the brushes that painted the pictures,VBZ,VBP,True,8
46,multiple_rcpp,4,SPS_prep,the artist with the brushes that painted the picture,VBZ,VBZ,False,8
47,multiple_rcpp,4,SSP_prep,the artist with the brush that painted the pictures,VBZ,VBP,True,8
48,multiple_rcpp,5,SAS_rel,the wrestler that fought RB in the ring,VBZ,VBZ,False,8
49,multiple_rcpp,5,SSS_rel,the wrestler that fought the enemy in the ring,VBZ,VBZ,False,8
50,multiple_rcpp,5,SAP_rel,the wrestler that fought RB in the rings,VBZ,VBZ,False,8
51,multiple_rcpp,5,SPP_rel,the wrestler that fought the enemies in the rings,VBZ,VBZ,False,8
52,multiple_rcpp,5,SSP_rel,the wrestler that fought the enemy in the rings,VBZ,VBZ,False,8
53,multiple_rcpp,5,SPS_rel,the wrestler that fought the enemies in the ring,VBZ,VBZ,False,8
54,multiple_rcpp,5,SSA_prep,the wrestler in the ring that fought RB,VBZ,VBZ,False,8
55,multiple_rcpp,5,SSS_prep,the wrestler in the ring that fought the enemy,VBZ,VBZ,False,8
56,multiple_rcpp,5,SPA_prep,the wrestler in the rings that fought RB,VBZ,VBZ,False,8
57,multiple_rcpp,5,SPP_prep,the wrestler in the rings that fought the enemies,VBZ,VBZ,False,8
58,multiple_rcpp,5,SPS_prep,the wrestler in the rings that fought the enemy,VBZ,VBZ,False,8
59,multiple_rcpp,5,SSP_prep,the wrestler in the ring that fought the enemies,VBZ,VBZ,False,8
60,multiple_rcpp,6,SAS_rel,the student that read quietly near the window,VBZ,VBZ,False,8
61,multiple_rcpp,6,SSS_rel,the student that read the book near the window,VBZ,VBZ,False,8
62,multiple_rcpp,6,SAP_rel,the student that read quietly near the windows,VBZ,VBZ,False,8
63,multiple_rcpp,6,SPP_rel,the student that read the books near the windows,VBZ,VBZ,False,8
64,multiple_rcpp,6,SSP_rel,the student that read the book near the windows,VBZ,VBZ,False,8
65,multiple_rcpp,6,SPS_rel,the student that read the books near the window,VBZ,VBZ,False,8
66,multiple_rcpp,6,SSA_prep,the student near the window that read quietly,VBZ,VBZ,False,8
67,multiple_rcpp,6,SSS_prep,the student near the window that read the book,VBZ,VBZ,False,8
68,multiple_rcpp,6,SPA_prep,the student near the windows that read quietly,VBZ,VBZ,False,8
69,multiple_rcpp,6,SPP_prep,the student near the windows that read the books,VBZ,VBZ,False,8
70,multiple_rcpp,6,SPS_prep,the student near the windows that read the book,VBZ,VBZ,False,8
71,multiple_rcpp,6,SSP_prep,the student near the window that read the books,VBZ,VBZ,False,8
72,multiple_rcpp,7,SAS_rel,the teacher that wrote neatly at the board,VBZ,VBZ,False,8
73,multiple_rcpp,7,SSS_rel,the teacher that wrote the word at the board,VBZ,VBZ,False,8
74,multiple_rcpp,7,SAP_rel,the teacher that wrote neatly at the boards,VBZ,VBZ,False,8
75,multiple_rcpp,7,SPP_rel,the teacher that wrote the words at the boards,VBZ,VBZ,False,8
76,multiple_rcpp,7,SSP_rel,the teacher that wrote the word at the boards,VBZ,VBZ,False,8
77,multiple_rcpp,7,SPS_rel,the teacher that wrote the words at the board,VBZ,VBZ,False,8
78,multiple_rcpp,7,SSA_prep,the teacher at the board that wrote neatly,VBZ,VBZ,False,8
79,multiple_rcpp,7,SSS_prep,the teacher at the board that wrote the word,VBZ,VBZ,False,8
80,multiple_rcpp,7,SPA_prep,the teacher at the boards that wrote neatly,VBZ,VBZ,False,8
81,multiple_rcpp,7,SPP_prep,the teacher at the boards that wrote the words,VBZ,VBP,True,8
82,multiple_rcpp,7,SPS_prep,the teacher at the boards that wrote the word,VBZ,VBZ,False,8
83,multiple_rcpp,7,SSP_prep,the teacher at the board that wrote the words,VBZ,VBP,True,8
84,multiple_rcpp,8,SAS_rel,the cop that searched silently near the criminal,VBZ,VBZ,False,8
85,multiple_rcpp,8,SSS_rel,the cop that searched the street near the criminal,VBZ,VBZ,False,8
86,multiple_rcpp,8,SAP_rel,the cop that searched silently near the criminals,VBZ,VBZ,False,8
87,multiple_rcpp,8,SPP_rel,the cop that searched the streets near the criminals,VBZ,VBZ,False,8
88,multiple_rcpp,8,SSP_rel,the cop that searched the street near the criminals,VBZ,VBZ,False,8
89,multiple_rcpp,8,SPS_rel,the cop that searched the streets near the criminal,VBZ,VBZ,False,8
90,multiple_rcpp,8,SSA_prep,the cop near the criminal that searched silently,VBZ,VBZ,False,8
91,multiple_rcpp,8,SSS_prep,the cop near the criminal that searched the street,VBZ,VBZ,False,8
92,multiple_rcpp,8,SPA_prep,the cop near the criminals that searched silently,VBZ,VBZ,False,8
93,multiple_rcpp,8,SPP_prep,the cop near the criminals that searched the streets,VBZ,VBP,True,8
94,multiple_rcpp,8,SPS_prep,the cop near the criminals that searched the street,VBZ,VBZ,False,8
95,multiple_rcpp,8,SSP_prep,the cop near the criminal that searched the streets,VBZ,VBP,True,8
96,multiple_rcpp,9,SAS_rel,the banker that checked diligently at the desk,VBZ,VBZ,False,8
97,multiple_rcpp,9,SSS_rel,the banker that checked the account at the desk,VBZ,VBZ,False,8
98,multiple_rcpp,9,SAP_rel,the banker that checked diligently at the desks,VBZ,VBZ,False,8
99,multiple_rcpp,9,SPP_rel,the banker that checked the accounts at the desks,VBZ,VBZ,False,8
100,multiple_rcpp,9,SSP_rel,the banker that checked the account at the desks,VBZ,VBZ,False,8
101,multiple_rcpp,9,SPS_rel,the banker that checked the accounts at the desks,VBZ,VBZ,False,8
102,multiple_rcpp,9,SSA_prep,the banker at the desk that checked diligently,VBZ,VBZ,False,8
103,multiple_rcpp,9,SSS_prep,the banker at the desk that checked the account,VBZ,VBZ,False,8
104,multiple_rcpp,9,SPA_prep,the banker at the desks that checked diligently,VBZ,VBZ,False,8
105,multiple_rcpp,9,SPP_prep,the banker at the desks that checked the accounts,VBZ,VBZ,False,8
106,multiple_rcpp,9,SPS_prep,the banker at the desks that checked the account,VBZ,VBZ,False,8
107,multiple_rcpp,9,SSP_prep,the banker at the desk that checked the accounts,VBZ,VBZ,False,8
108,multiple_rcpp,10,SAS_rel,the actor that performed alone on the stage,VBZ,VBZ,False,8
109,multiple_rcpp,10,SSS_rel,the actor that performed the show on the stage,VBZ,VBZ,False,8
110,multiple_rcpp,10,SAP_rel,the actor that performed alone on the stages,VBZ,VBZ,False,8
111,multiple_rcpp,10,SPP_rel,the actor that performed the shows on the stages,VBZ,VBZ,False,8
112,multiple_rcpp,10,SSP_rel,the actor that performed the show on the stages,VBZ,VBZ,False,8
113,multiple_rcpp,10,SPS_rel,the actor that performed the shows on the stage,VBZ,VBZ,False,8
114,multiple_rcpp,10,SSA_prep,the actor on the stage that performed alone,VBZ,VBZ,False,8
115,multiple_rcpp,10,SSS_prep,the actor on the stage that performed the show,VBZ,VBZ,False,8
116,multiple_rcpp,10,SPA_prep,the actor on the stages that performed alone,VBZ,VBZ,False,8
117,multiple_rcpp,10,SPP_prep,the actor on the stages that performed the shows,VBZ,VBP,True,8
118,multiple_rcpp,10,SPS_prep,the actor on the stages that performed the show,VBZ,VBZ,False,8
119,multiple_rcpp,10,SSP_prep,the actor on the stage that performed the shows,VBZ,VBP,True,8
120,multiple_rcpp,11,SAS_rel,the assailant that stabbed suddenly with the knife,VBZ,VBZ,False,8
121,multiple_rcpp,11,SSS_rel,the assailant that stabbed the victim with the knife,VBZ,VBZ,False,8
122,multiple_rcpp,11,SAP_rel,the assailant that stabbed suddenly with the knives,VBZ,VBZ,False,8
123,multiple_rcpp,11,SPP_rel,the assailant that stabbed the victims with the knives,VBZ,VBZ,False,8
124,multiple_rcpp,11,SSP_rel,the assailant that stabbed the victim with the knives,VBZ,VBZ,False,8
125,multiple_rcpp,11,SPS_rel,the assailant that stabbed the victims with the knife,VBZ,VBZ,False,8
126,multiple_rcpp,11,SSA_prep,the assailant with the knife that stabbed suddenly,VBZ,VBZ,False,8
127,multiple_rcpp,11,SSS_prep,the assailant with the knife that stabbed the victim,VBZ,VBZ,False,8
128,multiple_rcpp,11,SPA_prep,the assailant with the knives that stabbed suddenly,VBZ,VBZ,False,8
129,multiple_rcpp,11,SPP_prep,the assailant with the knives that stabbed the victims,VBZ,VBZ,False,8
130,multiple_rcpp,11,SPS_prep,the assailant with the knives that stabbed the victim,VBZ,VBZ,False,8
131,multiple_rcpp,11,SSP_prep,the assailant with the knife that stabbed the victims,VBZ,VBZ,False,8
132,multiple_rcpp,12,SAS_rel,the coach that watched closely on the field,VBZ,VBZ,False,8
133,multiple_rcpp,12,SSS_rel,the coach that watched the player on the field,VBZ,VBZ,False,8
134,multiple_rcpp,12,SAP_rel,the coach that watched closely on the fields,VBZ,VBZ,False,8
135,multiple_rcpp,12,SPP_rel,the coach that watched the players on the fields,VBZ,VBP,True,8
136,multiple_rcpp,12,SSP_rel,the coach that watched the player on the fields,VBZ,VBZ,False,8
137,multiple_rcpp,12,SPS_rel,the coach that watched the players on the field,VBZ,VBP,True,8
138,multiple_rcpp,12,SSA_prep,the coach on the field that watched closely,VBZ,VBZ,False,8
139,multiple_rcpp,12,SSS_prep,the coach on the field that watched the player,VBZ,VBZ,False,8
140,multiple_rcpp,12,SPA_prep,the coach on the fields that watched closely,VBZ,VBZ,False,8
141,multiple_rcpp,12,SPP_prep,the coach on the fields that watched the players,VBZ,VBP,True,8
142,multiple_rcpp,12,SPS_prep,the coach on the fields that watched the player,VBZ,VBZ,False,8
143,multiple_rcpp,12,SSP_prep,the coach on the field that watched the players,VBZ,VBP,True,8
144,multiple_rcpp,13,SAS_rel,the father that cleaned calmly near the table,VBZ,VBZ,False,8
145,multiple_rcpp,13,SSS_rel,the father that cleaned the dish near the table,VBZ,VBZ,False,8
146,multiple_rcpp,13,SAP_rel,the father that cleaned calmly near the tables,VBZ,VBZ,False,8
147,multiple_rcpp,13,SPP_rel,the father that cleaned the dishes near the tables,VBZ,VBZ,False,8
148,multiple_rcpp,13,SSP_rel,the father that cleaned the dish near the tables,VBZ,VBZ,False,8
149,multiple_rcpp,13,SPS_rel,the father that cleaned the dishes near the table,VBZ,VBZ,False,8
150,multiple_rcpp,13,SSA_prep,the father near the table that cleaned calmly,VBZ,VBZ,False,8
151,multiple_rcpp,13,SSS_prep,the father near the table that cleaned the dish,VBZ,VBZ,False,8
152,multiple_rcpp,13,SPA_prep,the father near the tables that cleaned calmly,VBZ,VBZ,False,8
153,multiple_rcpp,13,SPP_prep,the father near the tables that cleaned the dishes,VBZ,VBZ,False,8
154,multiple_rcpp,13,SPS_prep,the father near the tables that cleaned the dish,VBZ,VBZ,False,8
155,multiple_rcpp,13,SSP_prep,the father near the table that cleaned the dishes,VBZ,VBP,True,8
156,multiple_rcpp,14,SAS_rel,the lifeguard that drank RB on the beach,VBZ,VBZ,False,8
157,multiple_rcpp,14,SSS_rel,the lifeguard that drank the soda on the beach,VBZ,VBZ,False,8
158,multiple_rcpp,14,SAP_rel,the lifeguard that drank RB on the beaches,VBZ,VBZ,False,8
159,multiple_rcpp,14,SPP_rel,the lifeguard that drank the NNS on the beaches,VBZ,VBZ,False,8
160,multiple_rcpp,14,SSP_rel,the lifeguard that drank the soda on the beaches,VBZ,VBZ,False,8
161,multiple_rcpp,14,SPS_rel,the lifeguard that drank the NNS on the beach,VBZ,VBZ,False,8
162,multiple_rcpp,14,SSA_prep,the lifeguard on the beach that drank RB,VBZ,VBZ,False,8
163,multiple_rcpp,14,SSS_prep,the lifeguard on the beach that drank the soda,VBZ,VBZ,False,8
164,multiple_rcpp,14,SPA_prep,the lifeguard on the beaches that drank RB,VBZ,VBZ,False,8
165,multiple_rcpp,14,SPP_prep,the lifeguard on the beaches that drank the NNS,VBZ,VBP,True,8
166,multiple_rcpp,14,SPS_prep,the lifeguard on the beaches that drank the soda,VBZ,VBZ,False,8
167,multiple_rcpp,14,SSP_prep,the lifeguard on the beach that drank the NNS,VBZ,VBZ,False,8
168,multiple_rcpp,15,SAS_rel,the customer that paid promptly in the restaurant,VBZ,VBZ,False,8
169,multiple_rcpp,15,SSS_rel,the customer that paid the bill in the restaurant,VBZ,VBZ,False,8
170,multiple_rcpp,15,SAP_rel,the customer that paid promptly in the restaurants,VBZ,VBZ,False,8
171,multiple_rcpp,15,SPP_rel,the customer that paid the bills in the restaurants,VBZ,VBZ,False,8
172,multiple_rcpp,15,SSP_rel,the customer that paid the bill in the restaurants,VBZ,VBZ,False,8
173,multiple_rcpp,15,SPS_rel,the customer that paid the bills in the restaurant,VBZ,VBZ,False,8
174,multiple_rcpp,15,SSA_prep,the customer in the restaurant that paid promptly,VBZ,VBZ,False,8
175,multiple_rcpp,15,SSS_prep,the customer in the restaurant that paid the bill,VBZ,VBZ,False,8
176,multiple_rcpp,15,SPA_prep,the customer in the restaurants that paid promptly,VBZ,VBZ,False,8
177,multiple_rcpp,15,SPP_prep,the customer in the restaurants that paid the bills,VBZ,VBZ,False,8
178,multiple_rcpp,15,SPS_prep,the customer in the restaurants that paid the bill,VBZ,VBZ,False,8
179,multiple_rcpp,15,SSP_prep,the customer in the restaurants that paid the bills,VBZ,VBZ,False,8
180,multiple_rcpp,16,SAS_rel,the captain that steered bravely in the storm,VBZ,VBZ,False,8
181,multiple_rcpp,16,SSS_rel,the captain that steered the ship in the storm,VBZ,VBZ,False,8
182,multiple_rcpp,16,SAP_rel,the captain that steered bravely in the storms,VBZ,VBZ,False,8
183,multiple_rcpp,16,SPP_rel,the captain that steered the ships in the storms,VBZ,VBZ,False,8
184,multiple_rcpp,16,SSP_rel,the captain that steered the ship in the storms,VBZ,VBZ,False,8
185,multiple_rcpp,16,SPS_rel,the captain that steered the ships in the storm,VBZ,VBZ,False,8
186,multiple_rcpp,16,SSA_prep,the captain in the storm that steered bravely,VBZ,VBZ,False,8
187,multiple_rcpp,16,SSS_prep,the captain in the storm that steered the ship,VBZ,VBZ,False,8
188,multiple_rcpp,16,SPA_prep,the captain in the storms that steered bravely,VBZ,VBZ,False,8
189,multiple_rcpp,16,SPP_prep,the captain in the storms that steered the ships,VBZ,VBP,True,8
190,multiple_rcpp,16,SPS_prep,the captain in the storms that steered the ship,VBZ,VBZ,False,8
191,multiple_rcpp,16,SSP_prep,the captain in the storm that steered the ships,VBZ,VBP,True,8
192,multiple_rcpp,17,SAS_rel,the chef that cooked casually near the stove,VBZ,VBZ,False,8
193,multiple_rcpp,17,SSS_rel,the chef that cooked the dinner near the stove,VBZ,VBZ,False,8
194,multiple_rcpp,17,SAP_rel,the chef that cooked casually near the stoves,VBZ,VBZ,False,8
195,multiple_rcpp,17,SPP_rel,the chef that cooked the dinners near the stoves,VBZ,VBZ,False,8
196,multiple_rcpp,17,SSP_rel,the chef that cooked the dinner near the stoves,VBZ,VBZ,False,8
197,multiple_rcpp,17,SPS_rel,the chef that cooked the dinners near the stove,VBZ,VBZ,False,8
198,multiple_rcpp,17,SSA_prep,the chef near the stove that cooked casually,VBZ,VBZ,False,8
199,multiple_rcpp,17,SSS_prep,the chef near the stove that cooked the dinner,VBZ,VBZ,False,8
200,multiple_rcpp,17,SPA_prep,the chef near the stoves that cooked casually,VBZ,VBZ,False,8
201,multiple_rcpp,17,SPP_prep,the chef near the stoves that cooked the dinners,VBZ,VBZ,False,8
202,multiple_rcpp,17,SPS_prep,the chef near the stoves that cooked the dinner,VBZ,VBZ,False,8
203,multiple_rcpp,17,SSP_prep,the chef near the stove that cooked the dinners,VBZ,VBZ,False,8
204,multiple_rcpp,18,SAS_rel,the pilot that flew RB near the cloud,VBZ,VBZ,False,8
205,multiple_rcpp,18,SSS_rel,the pilot that flew the airplane near the cloud,VBZ,VBZ,False,8
206,multiple_rcpp,18,SAP_rel,the pilot that flew RB near the clouds,VBZ,VBZ,False,8
207,multiple_rcpp,18,SPP_rel,the pilot that flew the airplanes near the clouds,VBZ,VBZ,False,8
208,multiple_rcpp,18,SSP_rel,the pilot that flew the airplane near the clouds,VBZ,VBZ,False,8
209,multiple_rcpp,18,SPS_rel,the pilot that flew the airplanes near the cloud,VBZ,VBZ,False,8
210,multiple_rcpp,18,SSA_prep,the pilot near the cloud that flew RB,VBZ,VBZ,False,8
211,multiple_rcpp,18,SSS_prep,the pilot near the cloud that flew the airplane,VBZ,VBZ,False,8
212,multiple_rcpp,18,SPA_prep,the pilot near the clouds that flew RB,VBZ,VBZ,False,8
213,multiple_rcpp,18,SPP_prep,the pilot near the clouds that flew the airplanes,VBZ,VBZ,False,8
214,multiple_rcpp,18,SPS_prep,the pilot near the clouds that flew the airplane,VBZ,VBZ,False,8
215,multiple_rcpp,18,SSP_prep,the pilot near the cloud that flew the airplanes,VBZ,VBZ,False,8
216,multiple_rcpp,19,SAS_rel,the frog that ate quietly near the pond,VBZ,VBZ,False,8
217,multiple_rcpp,19,SSS_rel,the frog that ate the fly near the pond,VBZ,VBZ,False,8
218,multiple_rcpp,19,SAP_rel,the frog that ate quietly near the ponds,VBZ,VBZ,False,8
219,multiple_rcpp,19,SPP_rel,the frog that ate the flies near the ponds,VBZ,VBZ,False,8
220,multiple_rcpp,19,SSP_rel,the frog that ate the fly near the ponds,VBZ,VBZ,False,8
221,multiple_rcpp,19,SPS_rel,the frog that ate the flies near the pond,VBZ,VBZ,False,8
222,multiple_rcpp,19,SSA_prep,the frog near the pond that ate quietly,VBZ,VBZ,False,8
223,multiple_rcpp,19,SSS_prep,the frog near the pond that ate the fly,VBZ,VBZ,False,8
224,multiple_rcpp,19,SPA_prep,the frog near the ponds that ate quietly,VBZ,VBZ,False,8
225,multiple_rcpp,19,SPP_prep,the frog near the ponds that ate the flies,VBZ,VBP,True,8
226,multiple_rcpp,19,SPS_prep,the frog near the ponds that ate the fly,VBZ,VBZ,False,8
227,multiple_rcpp,19,SSP_prep,the frog near the pond that ate the flies,VBZ,VBP,True,8
228,multiple_rcpp,20,SAS_rel,the child that played happily with the friend,VBZ,VBZ,False,8
229,multiple_rcpp,20,SSS_rel,the child that played the game with the friend,VBZ,VBZ,False,8
230,multiple_rcpp,20,SAP_rel,the child that played happily with the friends,VBZ,VBZ,False,8
231,multiple_rcpp,20,SPP_rel,the child that played the games with the friends,VBZ,VBZ,False,8
232,multiple_rcpp,20,SSP_rel,the child that played the game with the friends,VBZ,VBZ,False,8
233,multiple_rcpp,20,SPS_rel,the child that played the games with the friend,VBZ,VBZ,False,8
234,multiple_rcpp,20,SSA_prep,the child with the friend that played happily,VBZ,VBZ,False,8
235,multiple_rcpp,20,SSS_prep,the child with the friend that played the game,VBZ,VBZ,False,8
236,multiple_rcpp,20,SPA_prep,the child with the friends that played happily,VBZ,VBZ,False,8
237,multiple_rcpp,20,SPP_prep,the child with the friends that played the games,VBZ,VBZ,False,8
238,multiple_rcpp,20,SPS_prep,the child with the friends that played the game,VBZ,VBZ,False,8
239,multiple_rcpp,20,SSP_prep,the child with the friend that played the games,VBZ,VBZ,False,8
240,multiple_rcpp,21,SAS_rel,the guide that helped greatly with the test,VBZ,VBZ,False,8
241,multiple_rcpp,21,SSS_rel,the guide that helped the student with the test,VBZ,VBZ,False,8
242,multiple_rcpp,21,SAP_rel,the guide that helped greatly with the tests,VBZ,VBZ,False,8
243,multiple_rcpp,21,SPP_rel,the guide that helped the students with the tests,VBZ,VBP,True,8
244,multiple_rcpp,21,SSP_rel,the guide that helped the student with the tests,VBZ,VBZ,False,8
